PK	NOMBRE	DESCRIPCION-ENTIDAD	HORARIO	EQUIPAMIENTO	TRANSPORTE	DESCRIPCION	ACCESIBILIDAD	CONTENT-URL	NOMBRE-VIA	CLASE-VIAL	TIPO-NUM	NUM	PLANTA	PUERTA	ESCALERAS	ORIENTACION	LOCALIDAD	PROVINCIA	CODIGO-POSTAL	BARRIO	DISTRITO	COORDENADA-X	COORDENADA-Y	LATITUD	LONGITUD	TELEFONO	FAX	EMAIL	TIPO	
4584467	Instalaci�n Deportiva Municipal B�sica Puerto Corlite			1 Pista de balonmano	Metro: Buenos AiresBus: 10 , 136 , 310		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b47a7e060c2c2110VgnVCM1000000b205a0aRCRD	PUERTO DE CORLITE	CALLE	V	8					MADRID	MADRID	28018	PALOMERAS BAJAS	PUENTE DE VALLECAS	444591	4471072	40.38652159660646	-3.654113042627941				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4584683	Instalaci�n Deportiva Municipal B�sica Puerto Costabona			1 Pista de balonmano	Bus: 57 , 136 , 144 , 310		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=427f3d7dcf2c2110VgnVCM1000000b205a0aRCRD	PUERTO DE COSTABONA	CALLE	V	7					MADRID	MADRID	28018	PALOMERAS BAJAS	PUENTE DE VALLECAS	444168	4470945	40.38534920722133	-3.6590852750953227				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
10283172	Instalaci�n Deportiva Municipal B�sica Puerto Costabona Tenis			6 Pistas de tenis 1 Tenis de mesa			0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05a238e3a83aa510VgnVCM1000001d4a900aRCRD	PUERTO DE VELATE	CALLE	V	18					MADRID	MADRID	28018	PALOMERAS BAJAS	PUENTE DE VALLECAS	444301	4470743	40.383547463802486	-3.657489035180435					 
4538569	Instalaci�n Deportiva Municipal B�sica Puerto Lumbreras			Pista de baloncesto	Metro: Villa de VallecasBus: 54 , 58 , 103 , 142 , 143		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c59e90c4b41110VgnVCM1000000b205a0aRCRD	PUERTO DE LUMBRERAS	CALLE	V	S/N					MADRID	MADRID	28031	CASCO H.VALLECAS	VILLA DE VALLECAS	447471	4470478	40.38134838588081	-3.620134273150991				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4582782	Instalaci�n Deportiva Municipal B�sica Puerto Monasterio			Pista de baloncestoVestuario	Metro: Nueva NumanciaBus: 10 , 24 , 54 , 57 , 58 , 111 , 136 , 310		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73894617fcb2110VgnVCM1000000b205a0aRCRD	PUERTO DEL MONASTERIO	CALLE	V	17					MADRID	MADRID	28053	SAN DIEGO	PUENTE DE VALLECAS	443771	4471960	40.39446617270601	-3.663852045873069				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4547250	Instalaci�n Deportiva Municipal B�sica Puerto Rico			2 Pistas de baloncesto.	Metro: ColombiaBus: 7 , 11 , 16 , 29 , 40 , 51 , 52 , 87 , 150.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1dfddf1554291110VgnVCM1000000b205a0aRCRD	PUERTO RICO	CALLE	V	54				c/v Guatemala	MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	442947	4479144	40.45912717792007	-3.6742066744010824				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4584508	Instalaci�n Deportiva Municipal B�sica Puerto Velate			2 Canastas2 Pistas de balonmano	Bus: 10 , 136 , 144 , 310		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e640e4d52d2c2110VgnVCM1000000b205a0aRCRD	PUERTO DE VELATE	CALLE	V	9					MADRID	MADRID	28018	PALOMERAS BAJAS	PUENTE DE VALLECAS	444424	4470777	40.38385291081796	-3.656054694044056				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4543988	Instalaci�n Deportiva Municipal B�sica Puerto de B�jar			1 Pista de F�tbol-Sala	Bus: 62 , 88 , 148		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80438004f7471110VgnVCM1000000b205a0aRCRD	PUERTO DE BEJAR	CALLE	V	7					MADRID	MADRID	28045	LEGAZPI	ARGANZUELA	441707	4471082	40.388295909120636	-3.686825277248739				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
10283212	Instalaci�n Deportiva Municipal B�sica Puerto de Costabona			1 Pista de f�tbol sala			0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ef338e3a83aa510VgnVCM1000001d4a900aRCRD	PUERTO DE COSTABONA	CALLE	V	7					MADRID	MADRID	28018	PALOMERAS BAJAS	PUENTE DE VALLECAS	444058	4470737	40.38534920722133	-3.6590852750953227					 
7267217	Instalaci�n Deportiva Municipal B�sica P�del - Madrid Las Tablas			4 pistas de tenis (2 de ellas de c�sped artificial). 12 pistas de p�del (cristal, 10 de ellas cubiertas).	Metro: Las Tablas Bus: 172, 176	Padel Madrid las Tablas	0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c33d25f63fb3410VgnVCM1000000b205a0aRCRD	CAMINO DE SANTIAGO	AVENIDA	V	25					MADRID	MADRID	28050	VALVERDE	FUENCARRAL-EL PARDO	442884	4483775	40.50272219093648	-3.674088278900579				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPadel	 
4557262	Instalaci�n Deportiva Municipal B�sica Quinta de Los Molinos I			1 Pista de atletismo1 Patinodromo1 Pista de baloncesto	Metro: SuancesBus: 77 , 104 , 105		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fb39695ed9e1110VgnVCM1000000b205a0aRCRD	ALCALA	CALLE	V	535, c/v Avenida 25 Septiembre					MADRID	MADRID	28027	EL SALVADOR	SAN BLAS-CANILLEJAS	447165	4477184	40.441749846959226	-3.624297141481054				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
6346926	Instalaci�n Deportiva Municipal B�sica Quinta de Los Molinos II			1 Campo f�tbol 72 Pistas polideportivas1 Pista tenis1 Pista p�del1 Pista de baloncesto1 Pista pr�cticas de golf	Metro: SuancesBus: 77 , 104 , 105		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=367511f66a6f5310VgnVCM1000000b205a0aRCRD	IQUITOS	CALLE	V	1c/vcalleAlcal�,535					MADRID	MADRID	28027	EL SALVADOR	SAN BLAS-CANILLEJAS	446261	4476851	40.44056376610166	-3.6336601284470627				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4544060	Instalaci�n Deportiva Municipal B�sica Ram�rez de Prado			1 Pista de Baloncesto1 Pista de Patinaje	Metro: DeliciasBus: 8 , 19 , 45 , 47 , 59 , 85 , 86 , 102 , 152.Renfe: Delicias		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bfed95d4a471110VgnVCM1000000b205a0aRCRD	RAMIREZ DE PRADO	CALLE	V	2					MADRID	MADRID	28045	DELICIAS	ARGANZUELA	441489	4472308	40.39931615081684	-3.6894943693155353				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4633340	Instalaci�n Deportiva Municipal B�sica Ram�n G�mez de la Serna			Campo de f�tbol 11 y campo de minipitch.	Metro: LacomaBus: 49		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99cc30fdedac4110VgnVCM1000000b205a0aRCRD	RAMON GOMEZ DE LA SERNA	CALLE	V	22				c/v Valle de Pinares Llanos y Riscos de Polanco	MADRID	MADRID	28035	PE�A GRANDE	FUENCARRAL-EL PARDO	438569	4481797	40.48459542261755	-3.72483060450493				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6331303	Instalaci�n Deportiva Municipal B�sica Ram�n Power			1 Pista Balonmano	Metro: Canillas Bus: 120		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b1b102582aa5310VgnVCM2000000c205a0aRCRD	MIGUEL RIESCO	CALLE	V	7					MADRID	MADRID	28043	CANILLAS	HORTALEZA	446513	4479532	40.46286014432641	-3.6321829085902193				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4584500	Instalaci�n Deportiva Municipal B�sica Ram�n P�rez de Ayala			2 Pista de baloncesto 1 Pista de f�tbol sala 1 Pista de tenis mesa	Bus: 63 , 141 , 143 , 145		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38cf958fac2c2110VgnVCM1000000b205a0aRCRD	RAMON PEREZ DE AYALA	CALLE	V	80					MADRID	MADRID	28038	NUMANCIA	PUENTE DE VALLECAS	444806	4472559	40.39993169276006	-3.6517092480400404				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4556628	Instalaci�n Deportiva Municipal B�sica Rancho del Cordob�s			2 Campos de f�tbol1 Pista de baloncesto	Metro: Hospital Doce de Octubre.Bus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 116 , 121 , 123.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=909a2414d35e1110VgnVCM1000000b205a0aRCRD	EDUARDO BARREIROS	CALLE	V	19				c/v Pinsapo, 3	MADRID	MADRID	28041	ORCASUR	USERA	441013	4469114	40.36863673526262	-3.6960838611781632				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5870423	Instalaci�n Deportiva Municipal B�sica Recinto Ferial San Antonio de la Florida			1 Campo de f�tbol Sala1 Pista de baloncesto	Metro: Pr�ncipe P�o.Bus: 25 , 33 , 39 , 41 , 46 , 62 , 75 , 138 , C.Renfe: Pr�ncipe P�o.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b096bcc750f5c210VgnVCM1000000b205a0aRCRD	SAN ANTONIO DE LA FLORIDA	GLORIETA	V	S/N				en el Recinto Ferial	MADRID	MADRID	28008	CASA DE CAMPO	MONCLOA-ARAVACA	438478	4475436	40.42540456917053	-3.7265642881836016				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4544084	Instalaci�n Deportiva Municipal B�sica Ricardo Damas			1 Pista F�tbol Sala	Metro: LegazpiBus: 62 , 88 , 148		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f0cc37a2b471110VgnVCM1000000b205a0aRCRD	RICARDO DAMAS	CALLE	V	4					MADRID	MADRID	28045	LEGAZPI	ARGANZUELA	441253	4470738	40.38516507804954	-3.692142254888889				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4584706	Instalaci�n Deportiva Municipal B�sica Ronda Sur			1 Campo de f�tbol (c�sped artificial)	Bus: 24 , 102Renfe: El Pozo		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20d73d7dcf2c2110VgnVCM1000000b205a0aRCRD	SUR	RONDA	V	231				c/v Barros	MADRID	MADRID	28053	ENTREVIAS	PUENTE DE VALLECAS	443812	4469646	40.3736230480929	-3.663164496710361				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547299	Instalaci�n Deportiva Municipal B�sica Rosa Jard�n			1 Pista de f�tbol sala.	Bus: 29 , 52 , 70 , 107.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c916af33b291110VgnVCM1000000b205a0aRCRD	ROSA JARDON	CALLE	V	11					MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	443405	4479845	40.46547349226097	-3.6688677974512003				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4583429	Instalaci�n Deportiva Municipal B�sica San Anselmo			1 Pista de baloncesto	Bus: 10 , 136 , 310		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c891b50d1ddb2110VgnVCM1000000b205a0aRCRD	SAN ANSELMO	CALLE	V	22				c/v C� Venta de P�jaro, 26	MADRID	MADRID	28018	PALOMERAS BAJAS	PUENTE DE VALLECAS	444512	4470993	40.3858046479703	-3.655036851643162				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
5695702	Instalaci�n Deportiva Municipal B�sica San Aureliano			1 Pista de baloncesto.	Bus: 22 , 79.Metro: Villaverde Alto.Renfe: Villaverde Alto.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=29c23deb08ab8210VgnVCM2000000c205a0aRCRD	SAN AURELIANO	CALLE	V	s/n					MADRID	MADRID	28021	SAN ANDRES	VILLAVERDE	439307	4466233	40.34255142792559	-3.715902155501163				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4566165	Instalaci�n Deportiva Municipal B�sica San Benigno			1 Pista polideportiva	Bus: 119 , 138		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2c3f2a574d22110VgnVCM1000000b205a0aRCRD	SAN BENIGNO	CALLE	V	3					MADRID	MADRID	28011	PUERTA DEL ANGEL	LATINA	437560	4473142	40.40467084433323	-3.7371479929917073				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
5694370	Instalaci�n Deportiva Municipal B�sica San Crist�bal de Los �ngeles II			1 Pista de patinaje.	Metro: San Crist�balBus: 59, 79		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60b46055755b8210VgnVCM2000000c205a0aRCRD	GODELLA	CALLE	V	48					MADRID	MADRID	28021	SAN CRISTOBAL	VILLAVERDE	441483	4466109	40.343480612836665	-3.6889961753443936				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
5694411	Instalaci�n Deportiva Municipal B�sica San Crist�bal de Los �ngeles III			4 Pistas de front�n	Metro: San Crist�balBus: 59, 79		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ba6a896b55b8210VgnVCM2000000c205a0aRCRD	MONCADA	CALLE	V	123					MADRID	MADRID	28021	SAN CRISTOBAL	VILLAVERDE	441341	4465687	40.339668936367254	-3.690641012544881				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones	 
4548698	Instalaci�n Deportiva Municipal B�sica San Juan Bautista - Cidam�n			1 Pista polideportiva	Metro: Arturo Soria , Avenida de la PazBus: 9 , 11 , 53 , 70 , 72 , 73 , 114 , 120 , 122		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88b85e9248c91110VgnVCM1000000b205a0aRCRD	AGASTIA	CALLE	V					esq. Cidam�n	MADRID	MADRID	28043	SAN JUAN BAUTISTA	CIUDAD LINEAL	444493	4478264	40.451304609076615	-3.6558964974118364				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4548148	Instalaci�n Deportiva Municipal B�sica San Lamberto			1 Pista de baloncesto	Bus: 15 , 28 , 71 , 110 , 113 , 210.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d472782bf0891110VgnVCM1000000b205a0aRCRD	SAN LAMBERTO	CALLE	V	20				P.A.R.	MADRID	MADRID	28017	VENTAS	CIUDAD LINEAL	444876	4474957	40.42153891136008	-3.6510925758289545				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4548691	Instalaci�n Deportiva Municipal B�sica San Pascual			1 Campo de f�tbol	Metro: Barrio de la Concepci�nBus: 21 , 48 , 53 , 122 , 146		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79617bbeee991110VgnVCM1000000b205a0aRCRD	ESTEBAN MORA	CALLE	V	S/N				esq. Derechos Humanos	MADRID	MADRID	28027	SAN PASCUAL	CIUDAD LINEAL	444501	4476832	40.43840494775814	-3.655676791131407				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4527560	Instalaci�n Deportiva Municipal B�sica San Pol			Pistas de petanca	Metro: Pr�ncipe P�o Bus: 33 , 41 , 46 , 62 , 75.Renfe: Pr�ncipe P�o		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=caa8849491df0110VgnVCM1000000b205a0aRCRD	SAN POL DE MAR	CALLE	V	7					MADRID	MADRID	28008	CASA DE CAMPO	MONCLOA-ARAVACA	438321	4475031	40.42361742020711	-3.7270991011242582				/contenido/entidadesYorganismos/CentrosEspaciosDeporte	 
4669899	Instalaci�n Deportiva Municipal B�sica Sanchinarro I			1 Pista polideportiva	Metro: �lvarez de VillaamilBus: 172 , 174		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a518a43c67c5110VgnVCM1000000b205a0aRCRD	Infanta Catalina Micaela	CALLE	V	33				c/v Infanta Catalina Micaela	MADRID	MADRID	28050	VALDEFUENTES	HORTALEZA	444790	4482232	40.48895117841952	-3.6514604371926795				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4669966	Instalaci�n Deportiva Municipal B�sica Sanchinarro II			Pista polideportiva	Metro: �lvarez de VillaamilBus: 172 , 174		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac39569387c5110VgnVCM1000000b205a0aRCRD	Infanta Catalina Micaela	CALLE	V	23				c/v Infanta Catalina Micaela y junto C.P. Adolfo Su�rez	MADRID	MADRID	28050	VALDEFUENTES	HORTALEZA	444790	4482232	40.48895117841952	-3.6514604371926795				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4669976	Instalaci�n Deportiva Municipal B�sica Sanchinarro III			Pista polideportiva	Metro: Mar�a TudorBus: 172 , 173 , 174		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20682a96097c5110VgnVCM1000000b205a0aRCRD	MARIA TUDOR	CALLE	V	10					MADRID	MADRID	28050	VALDEFUENTES	HORTALEZA	443976	4482705	40.49316433760569	-3.6611026501926625				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4669997	Instalaci�n Deportiva Municipal B�sica Sanchinarro IV			1 Skatepark	Metro: �lvarez de VillaamilBus: 172 , 174		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb702a96097c5110VgnVCM1000000b205a0aRCRD	NICETO ALCALA ZAMORA	AVENIDA	V	12					MADRID	MADRID	28050	VALDEFUENTES	HORTALEZA	445414	4482408	40.48869693430128	-3.645393006068992				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4580475	Instalaci�n Deportiva Municipal B�sica Sanchorreja			1 Campo de F�tbol 71 Pista Polideportiva	Metro: Casa de CampoBus: 25, 33 , 36 , 39 , 55 , 65 , 138.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bbe87011f2b2110VgnVCM1000000b205a0aRCRD	SANCHORREJA	CALLE	V	8					MADRID	MADRID	28011	LUCERO	LATINA	435812	4472702	40.40244721879577	-3.7564266531216193				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6309993	Instalaci�n Deportiva Municipal B�sica Sangenjo			Pista de baloncesto.	Metro: HERRERA ORIABus: 49, 67,125,178		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76e6e08340d35310VgnVCM2000000c205a0aRCRD	SANGENJO	CALLE	V	42					MADRID	MADRID	28034	LA PAZ	FUENCARRAL-EL PARDO	440798	4482250	40.48884298191689	-3.6985546785666275				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4547345	Instalaci�n Deportiva Municipal B�sica Santa Ana I			1 Campo de f�tbol (hierba artificial).1 Campo de f�tbol (hierba artificial).2 Pistas de Petanca.	Metro: FuencarralBus: 66 , 137		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bae52c013e291110VgnVCM2000000c205a0aRCRD	HOSPITALET DE LLOBREGAT	CALLE	V	11				c/v Traves�a Hospitalet de Llobregat	MADRID	MADRID	28034	VALVERDE	FUENCARRAL-EL PARDO	441242	4483086	40.494519236275224	-3.6946807662555443				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547356	Instalaci�n Deportiva Municipal B�sica Santa Ana II			1 Pista de atletismo1 Campo de f�tbol (c�sped artificial)	Metro: FuencarralBus: 66 , 137		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=109d0e45fe291110VgnVCM2000000c205a0aRCRD	ALAMEDILLAS	PASEO	V	2					MADRID	MADRID	28034	VALVERDE	FUENCARRAL-EL PARDO	441329	4483484	40.49811073240421	-3.6936911073056353				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547254	Instalaci�n Deportiva Municipal B�sica Santa Hortensia			1 Pista de f�tbol sala1 Pista de baloncesto.	Metro: Alfonso XIIIBus: 9 , 43, 72 , 73 , 114 , 115 , 122.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e6df1554291110VgnVCM1000000b205a0aRCRD	SANTA HORTENSIA	CALLE	V	34					MADRID	MADRID	28002	PROSPERIDAD	CHAMARTIN	443714	4477435	40.443784076908294	-3.6650091208692905				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542483	Instalaci�n Deportiva Municipal B�sica Santa Petronila			1 Pista polideportiva.1 Pista de baloncesto.1 Pista de petanca.	Metro: Villaverde Bajo CruceBus: 59, 79, 85, 123		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d79c83035e61110VgnVCM1000000b205a0aRCRD	ANDALUCIA	CARRETERA	CALLE	S/N				SANTA PETRONILA	MADRID	MADRID	28021	LOS ROSALES	VILLAVERDE	441328	4466857	40.348326631620154	-3.6921658727994773				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4545645	Instalaci�n Deportiva Municipal B�sica Santa Rita			1 Campo de f�tbol	Bus: 34, 108		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56095ff1d9e71110VgnVCM1000000b205a0aRCRD	ALBA DE TORMES	CALLE	V	2					MADRID	MADRID	28025	PUERTA BONITA	CARABANCHEL	436959	4470124	40.379320040842394	-3.7426675730199714				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542126	Instalaci�n Deportiva Municipal B�sica Santa Virgilia			1 Pista polideportiva	Metro: Parque Santa Mar�a , San LorenzoBus: 9 , 72 , 87 , 107		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b3308d335a61110VgnVCM1000000b205a0aRCRD	SANTA VIRGILIA	CALLE	V	17 posterior					MADRID	MADRID	28033	PINAR DEL REY	HORTALEZA	445725	4481082	40.47677211929309	-3.641609789568702				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
10967946	Instalaci�n Deportiva Municipal B�sica Santuario de Valverde (Montecarmenlo)			Pista de baloncesto y pista de patinaje.	Metro: Antonio Machado.Bus: 42 , 49 , 126 , 128.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61cf99d98fc2b610VgnVCM1000001d4a900aRCRD	SANTUARIO DE VALVERDE	AVENIDA	V	41					MADRID	MADRID	28049	EL GOLOSO	FUENCARRAL-EL PARDO	440904	4484283	40.50715972029972	-3.6974983196434885				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4627940	Instalaci�n Deportiva Municipal B�sica Sep�lveda			1 Pista de f�tbol sala1 Pista de patinaje1 Circuito de bicicletas	Bus: 25 , 55, 138		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff20383ed8784110VgnVCM1000000b205a0aRCRD	SEPULVEDA	CALLE	V	220					MADRID	MADRID	28011	LUCERO	LATINA	435966	4472506	40.39882022766974	-3.755867569618557				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
