PK	NOMBRE	DESCRIPCION-ENTIDAD	HORARIO	EQUIPAMIENTO	TRANSPORTE	DESCRIPCION	ACCESIBILIDAD	CONTENT-URL	NOMBRE-VIA	CLASE-VIAL	TIPO-NUM	NUM	PLANTA	PUERTA	ESCALERAS	ORIENTACION	LOCALIDAD	PROVINCIA	CODIGO-POSTAL	BARRIO	DISTRITO	COORDENADA-X	COORDENADA-Y	LATITUD	LONGITUD	TELEFONO	FAX	EMAIL	TIPO	
17847	Embajada de Eslovenia				Metro: Gregorio Mara��n (l�neas 7 y 10), Rub�n Dar�o (l�nea 5), N��ez de Balboa (l�neas 5, 9).  Bus: 16, 61, 14, 150, 27, 45, 147, 40, 7, 12, 19, 51, 9.  Bicimad: Estaci�n 141 (Paseo de la Castellana 43).  Aparcamiento: Cerrano I (62) calle Serrano entre Hermanos Becquer y Marqu�s de Villamejor.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbac7d448b51c010VgnVCM2000000c205a0aRCRD	HERMANOS BECQUER	CALLE	V	7	2.�				MADRID	MADRID	28006	CASTELLANA	SALAMANCA	441649	4476440	40.43655950820698	-3.687988217057569	914 116 893	915 646 057	sloembassy.madrid@gov.si	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7878	Embajada de Estados Unidos de Am�rica				Metro: Rub�n Dar�o (l�nea 5), N��ez de Balboa (l�neas 5, 9).  Autobus: 19, 51, 9, 61, 16, 14, 150, 27, 45, 5, 147, 40, 7.  Bicimad: Estaci�n 142 (Paseo de la Castellana 42).  Aparcamiento: Serrano I (62), calle Serrano entre Hermanos Bezquer y Marqu�s de Villamejor.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf5ff3216571c010VgnVCM1000000b205a0aRCRD	SERRANO	CALLE	V	75					MADRID	MADRID	28006	CASTELLANA	SALAMANCA	441751	4476224	40.43462082822759	-3.686765868102311	915 872 200	915 872 303		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
33574	Embajada de Estonia				Metro: N��ez de Balboa (l�neas 5, 9), Ruben Dar�o (l�nea 5).  Bus: 1, 74, 19, 51, 9.  Bicimad: Estaci�n 103 (calle Ortega y Gasset 6).  Aparcamientos: Vel�zquez con Juan Bravo (58) y Serrano II (39) calle Serrano entre Ortega y Gasset y Hermosilla.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cbd059cb751c010VgnVCM2000000c205a0aRCRD	CLAUDIO COELLO	CALLE	V	91	1.�	derecha			MADRID	MADRID	28006	CASTELLANA	SALAMANCA	441821	4475787	40.43068902185026	-3.6859006104054375	914 261 671	914 261 672	embassy.madrid@mfa.ee	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7879	Embajada de Filipinas				Metro: Nuevos Ministerios (l�neas 6, 8, 10), Rep�blica Argentina (l�nea 6).  Bus: 7, C1, C2, 51.  Cercan�as Renfe: Nuevos Ministerios (l�neas C1, C2, C3, C4, C7, C10).  Bicimad: Estaci�n 137 (Plaza Rep�blica Argentina 6-7).	Asuntos Consulares:  Direcci�n: Calle Guadalquivir 6, 28002, Madrid. Tel�fono: 917 823 830. Fax: 914 116 606. E-mail: madridpe@terra.es. E-mail: madridpe@yahoo.com.   Oficina Laboral   Direcci�n: Calle Serrano 161 bajo. Tel�fono: 917 818 624. Fax: 917 818 626. E-mail: oficinalaboral@gmail.com. E-mail: polomadrid2020@gmail.com.	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=427ff3216571c010VgnVCM1000000b205a0aRCRD	ERESMA	CALLE	V	2					MADRID	MADRID	28002	EL VISO	CHAMARTIN	441855	4477564	40.44669945349186	-3.685662410274511	917 823 830	914 116 606	madrid.pe@dfa.gov.ph	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7880	Embajada de Finlandia				Metro: Col�n (l�nea 4), Alonso Mart�nez (l�neas 4, 5 y 10).  Bus: 14, 150, 27, 45, 5.  Bicimad: Estaci�n 104 (paseo de la Castellana, 4).  Aparcamiento: Serrano II (39), calle Serrano entre Ortega y Gasset y Hermosilla.	Asuntos Comerciales:  Direcci�n: Paseo de la Castellana 18 7.&amp;ordf; planta, 28046, Madrid. Tel�fono: 609 016 384. E-mail: s anomat.mad@formin.fi. P�gina web: www.businessfinland.fi.	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d48ff3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	15	4.�				MADRID	MADRID	28046	ALMAGRO	CHAMBERI	441565	4475711	40.42811394313855	-3.690189203244315	913 196 172	913 083 901	sanomat.mad@formin.fi	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7881	Embajada de Francia			Edificio calle Salustiano Ol�zaga, 9:   Canciller�a. Prensa. Agregadur�a Militar.    Edificio calle Marqu�s de la Ensenada, 10:   Asuntos econ�micos. 918 377 830. Auntos culturales. 917 007 700.	Metro: Retiro (l�nea 2)..  Bus: 1, 146, 15, 2, 20, 51, 52, 74, 9, 28, 19, 14, 150, 27, 37, 45, 5, 53, C03.  Cercan�as Renfe: Recoletos (l�neas C1, C2, C7, C10).  Bicimad: Estaciones 107 (calle Serrano, 6) y 60 (plaza de la Independencia, 6).  Aparcamiento: paseo de Recoletos, 4.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=679ff3216571c010VgnVCM1000000b205a0aRCRD	SALUSTIANO OLOZAGA	CALLE	V	9					MADRID	MADRID	28001	RECOLETOS	SALAMANCA	441472	4474663	40.42053900269312	-3.68991139140075	914 238 900	914 238 908		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7882	Embajada de Gab�n				Metro: Valdeacederas (l�nea 1), Cuzco (l�nea 10).  Bus: 149.  Bicimad: Estaci�n 156 (calle Sor �ngela de la Cruz, 2).  Aparcamiento: Jose Cast�n Tobe�as (30).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9aff3216571c010VgnVCM1000000b205a0aRCRD	ORENSE	CALLE	V	68	2	IZQUIERDA			MADRID	MADRID	28020	CASTILLEJOS	TETUAN	441179	4479236	40.461715298599664	-3.693784947795898	914 138 211 / 914 138 294	914 131 153		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
5761305	Embajada de Gambia				Metro: Ciudad Lineal (l�nea 5).   Bus: 146, 48.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0555f848b0d9210VgnVCM2000000c205a0aRCRD	HERNANDEZ IGLESIAS	CALLE	V	20		B			MADRID	MADRID	28027	CONCEPCION	CIUDAD LINEAL	445323	4477005	40.44189900508045	-3.64472118306081	914 361 792	914 087 529	info@gambiaembassy.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
4643228	Embajada de Georgia				Metro: Sevilla y Banco de Espa�a (l�nea 2), Ant�n Mart�n (l�nea 1).  Bus: 001, 10, 14, 27, 34, 37, 45, C03.  Bicimad: Estaci�n 29 (calle Marqu�s de Cubas, 25).  Aparcamiento: Plaza de las Cortes (46).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=295a2744ef205110VgnVCM1000000b205a0aRCRD	CORTES	PLAZA	V	4	5	DERECHA			MADRID	MADRID	28014	CORTES	CENTRO	440990	4474144	40.41582948601852	-3.6955563094397	914 290 155 / 914 293 329	914 296 883	embassymadrid@mfa.gov.ge	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
170176	Embajada de Ghana				Bus: 11, 114, 115, 200, 21, 70.   Bicimad: Estaci�n 230 (Carlota O'Neill, 32).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=37dae0e1f181c010VgnVCM1000000b205a0aRCRD	HERNANDEZ DE TEJADA	CALLE	V	10					MADRID	MADRID	28027	SAN PASCUAL	CIUDAD LINEAL	444822	4477593	40.447162324487145	-3.6506769412919526	915 670 390 / 915 670 440	915 670 393		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7884	Embajada de Grecia				Metro: Cruz del Rayo (l�nea 9).  Bus: 16, 19, 51, 7, 29, 52.  Bicimad: Estaci�n 147 (avenida del Doctor Arce, 45).	Agregadur�a de Defensa:  Tel�fono: 915 621 656. Fax: 915 621 784. E-mail: def.attache@embagrec.org.   Asuntos Econ�micos y Comerciales:  Tel�fono: 915 644 592. Fax: 915 645 932. E-mail: ecocom-madrid@mfa.gr.   Asuntos de Prensa:  Tel�fono: 915 645 819 / 915 645 833. Fax: 915 644 669. E-mail: prensa@embagrec.org.   Asuntos Consulares:  Tel�fono: 915 644 666 / 915 644 667. Fax: 915 644 697. E-mail: grcon.mad@mfa.gr.   Asuntos Administrativos:   Tel�fono: 915 644 653. Fax: 915 644 668. E-mail: grinfo.mad@mfa.gr.	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cbff3216571c010VgnVCM1000000b205a0aRCRD	DOCTOR ARCE	AVENIDA	V	24					MADRID	MADRID	28002	EL VISO	CHAMARTIN	442294	4477627	40.4472975753116	-3.680491668946674	915 644 653	915 644 668	gremb.mad@mfa.gr	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7914	Embajada de Guatemala				Metro: Curzco (l�nea 10), Plaza de Castilla (l�neas 1, 9 y 10).  Bus: 147, 27, 5, 11, 40.  Bicimad: Estaci�n 157 (paseo de la Castellana, 164).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1fcff3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	178	6	IZQUIERDA			MADRID	MADRID	28046	NUEVA ESPA�A	CHAMARTIN	441569	4479133	40.46081583825652	-3.689177427623146	913 440 347 / 913 441 417 / 699 999 463 (Emergencia)	914 587 894	informacion@embajadaguatemala.es embespana@minex.gob.gt	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
5761374	Embajada de Guinea				Metro: Santiago Bernabeu (l�nea 10), Nuevos Ministerios (l�neas 6, 8 y 10).  Bus: 14.  Cercan�as Renfe: Nuevos Ministerios (l�neas C1, C2, C3, C4, C7, C8 Y C10).  Bicimad: Estaci�n 149 (paseo de la Habana, 42).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a2d90bbbe0d9210VgnVCM2000000c205a0aRCRD	LUIS MURIEL	CALLE	V	4					MADRID	MADRID	28002	EL VISO	CHAMARTIN	441640	4477799	40.448801374698455	-3.6882191727598235	914 352 928	914 311 004	ambaguimadrid@mae.gov.gn	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7885	Embajada de Guinea Ecuatorial				Metro: P�o XII (l�nea 9). Bus: 150, 16, 29.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1eff3216571c010VgnVCM1000000b205a0aRCRD	PIO XII	AVENIDA	V	14					MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	442735	4479568	40.46481349821753	-3.6754666562248497	913 532 169	913 532 165 / 913 532 181		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7647050	Embajada de Guinea-Bissau				Metro: Avenida de Am�rica (l�neas 4, 6, 7 y 9), Cartagena (l�nea 7).  Bus: 115, 114, 72, 122, 1, 200.  Bicimad: Estaci�n 195 (Padre Indalencio Hern�ndez, 1).  Aparcamiento: America (16), Intercambiado Avenida de Am�rica.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d5a2c5b46d98410VgnVCM2000000c205a0aRCRD	AMERICA	AVENIDA	V	16	1	DERECHA			MADRID	MADRID	28028	GUINDALERA	SALAMANCA	442754	4476651	40.438537097580785	-3.674979575450985	911 389 379 / 639 272 045		embaixada.guinebissau@gmail.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7886	Embajada de Hait�				Metro: Col�n (l�nea 4), Alonso Mart�nez (lineas 4, 5, 10).  Bus: 14, 150, 27, 45, 5.  Bicimad: Estaci�n 104 (paseo de la Castellana, 4).  Aparcamiento: Serrano (39), calle Serrano entre Ortega Gasset y Hermosilla.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34fff3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	15	3	B			MADRID	MADRID	28046	ALMAGRO	CHAMBERI	441455	4475504	40.42811394313855	-3.690189203244315	915 752 624	914 314 600	amb.espagne@diplomatie.ht	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7887	Embajada de Honduras				Metro: Cuzco (l�nea 10).  Bus: 11, 40, 147, 27, 5.  Bicimad: Estaci�n 157 (paseo de la Castellana, 164).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c600f3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	164	2	D			MADRID	MADRID	28046	NUEVA ESPA�A	CHAMARTIN	441584	4478966	40.45931029243837	-3.688986889788791	913 531 806	913 459 210	info@embahonduras.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7888	Embajada de Hungr�a				Metro: Alonso Mart�nez (l�neas 4, 5, 10), Col�n (l�nea 4).  Bus: 14, 150, 27, 45, 5, 7.  Bicimad: Estaciones 103 (calle Ortega y Gasset, 6) y 104 (paseo de la Castellana, 4).  Aparcamiento: Almagro (12), calle Almagro, 11.	Secci�n Consular:   Direcci�n: �ngel de Diego Rold�n, 21. Tel�fono: 914 139 850. Fax: 914 164 454.	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5910f3216571c010VgnVCM1000000b205a0aRCRD	FORTUNY	CALLE	V	6	4				MADRID	MADRID	28010	ALMAGRO	CHAMBERI	441391	4475615	40.42910937757233	-3.6909538832505566	914 137 099	914 137 149	mission.mad@mfa.gov.hu	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7889	Embajada de India				Metro: Duque de Pastrana (l�nea 9).  Bus: 107, 70, 150, 16, 29.	Otros correos de contacto:   amboffice.madrid@mea.gov.in; dcm.madrid@mea.gov.in.	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb20f3216571c010VgnVCM1000000b205a0aRCRD	PIO XII	AVENIDA	V	30				y 32	MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	442810	4479776	40.46669236532539	-3.674598330204083	91 063 29 39/ 91 536 69 95		socsec.madrid@mea.gov.in	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7891	Embajada de Indonesia				Bus: 115, 200, 233, 114.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e30f3216571c010VgnVCM1000000b205a0aRCRD	AGASTIA	CALLE	V	65					MADRID	MADRID	28043	SAN JUAN BAUTISTA	CIUDAD LINEAL	444570	4477744	40.448506444421625	-3.6536640916192464	914 130 294 / 914 130 594 / 914 135 715	914 138 994	kbri@embajadadeindonesia.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
11138674	Embajada de Iran				Metro: P�o XII (l�nea 9).  Bus: 150, 16, 29.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b750292867d50710VgnVCM1000001d4a900aRCRD	JEREZ	CALLE	V	5				Villa El Altozano	MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	442582	4479501	40.464201488428714	-3.6772609590516034	913 450 112 / 913 450 116 / 913 450 113	913 451 190	iranemb.mad@mfa.gov.ir	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7892	Embajada de Iraq				Metro: Arturo Soria (l�nea 4).  Bus: 120, 122, 11, 70.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9360f3216571c010VgnVCM1000000b205a0aRCRD	CARRIL DEL CONDE	CALLE	V	56					MADRID	MADRID	28043	CANILLAS	HORTALEZA	444505	4479007	40.45987984928293	-3.654540960444581	917 590 303 / 913 885 980 / 913 882 724	917 218 682	info@embajadadeirak.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7894	Embajada de Irlanda				Metro: Rub�n Dar�o (l�nea 5), N��ez de Balboa (l�nea 5 y 9), Gregorio Mara��n (l�neas 7 y 10).  Bus: 19, 51, 9, 14, 150, 27, 45, 5, 61, 147, 16, 40, 7.  Bicimad: Estaci�n 142 (paseo de la Castellana, 42).  Aparcamiento: Serrano I (62), calle Serrano entre Hermanos Becquer y Marques de Villamejor.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2670f3216571c010VgnVCM1000000b205a0aRCRD	CASTELLANA	PASEO	V	46	4				MADRID	MADRID	28046	CASTELLANA	SALAMANCA	441656	4476178	40.43419977951646	-3.6878816351465096	914 364 093	914 351 677	madridembassy@dfa.ie	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7890	Embajada de Israel				Metro: Rep�blica Argentina (l�nea 6), Cruz del Rayo (l�nea 9).  Bus: 16, 19, 51, C1, C2.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b880f3216571c010VgnVCM1000000b205a0aRCRD	VELAZQUEZ	CALLE	V	150	7				MADRID	MADRID	28002	EL VISO	CHAMARTIN	442246	4477374	40.44313375878361	-3.68230095407924	917 829 500	917 829 555	info@madrid.mfa.gov.il	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7895	Embajada de Italia				Metro: N��ez de Balboa (l�neas 5, 9).  Bus: 19, 51, 9.  Bicimad: Estaci�n 88 (calle Vel�zquez, 75).  Aparcamiento: calle Vel�zquez con Juan Bravo (58).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b90f3216571c010VgnVCM1000000b205a0aRCRD	LAGASCA	CALLE	V	98					MADRID	MADRID	28006	CASTELLANA	SALAMANCA	441936	4475944	40.43211138948028	-3.6845592531777847	914 233 300	915 757 776	segreamb.ambmadrid@esteri.it	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7896	Embajada de Jap�n				Metro: Gregorio Mara��n (l�neas 7 y 10), Republica Argentina (l�nea 6).  Bus: 16, 19, 51, 9.  Bicimad: Estaci�n 250 (calle Serrano, 113).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dda0f3216571c010VgnVCM1000000b205a0aRCRD	SERRANO	CALLE	V	109					MADRID	MADRID	28006	EL VISO	CHAMARTIN	441794	4476802	40.43983073591458	-3.6863118701222697	915 907 600	915 901 321		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7897	Embajada de Jordania				Metro: Rub�n Dario (l�nea 5), Gregorio Mara��n (l�neas 7, 10).  Bus: 147, 40, 7, 16, 5, 61.  Bicimad: Estaci�n 141 (paseo de la Castellana, 43).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60c0f3216571c010VgnVCM1000000b205a0aRCRD	GENERAL MARTINEZ CAMPOS	PASEO	V	41	5				MADRID	MADRID	28010	ALMAGRO	CHAMBERI	441323	4476300	40.43527538585405	-3.691818732220474	913 191 100 / 913 191 104	913 082 536	jordania@telefonica.net	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
47034	Embajada de Kazajst�n						3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee8b7589f451c010VgnVCM1000000b205a0aRCRD	MADRO�OS	AVENIDA	V	43					MADRID	MADRID	28043	PIOVERA	HORTALEZA	445998	4478682	40.45705044578936	-3.6369050297290753	917 216 290	917 219 374	embajada@kazesp.org	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
4645157	Embajada de Kenia				Metro: Concha Espina (l�nea 9), Santiago Bernabeu (l�nea 10).  Bus: 51, 7, 120, 43.  Bicimad: Estaci�n 148 (calle Serrano, 210).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68cc2c9577715110VgnVCM1000000b205a0aRCRD	SEGRE	CALLE	V	13					MADRID	MADRID	28002	EL VISO	CHAMARTIN	442029	4478005	40.45068779829347	-3.6836476857574754	917 812 000	915 760 854	info@kenyaembassyspain.es	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7912	Embajada de Kuwait				Bus: 82.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2d0f3216571c010VgnVCM1000000b205a0aRCRD	MIRAFLORES	AVENIDA	V	61					MADRID	MADRID	28035	CIUDAD UNIVERSITARIA	MONCLOA-ARAVACA	437885	4480346	40.47147353472993	-3.7327465094176118	913 869 666	913 732 388		/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
21158	Embajada de Letonia				Autobus: 19, 001, 10, 14, 27, 34, 37, 45, C03.  Bicimad: Estaci�n 65 (calle Antonio Maura, 15) y 68 (calle Espalter, 1).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ebc7d448b51c010VgnVCM2000000c205a0aRCRD	MORETO	CALLE	V	5	1	DERECHA			MADRID	MADRID	28014	LOS JERONIMOS	RETIRO	441437	4473985	40.41442775333952	-3.6902558463144506	913 691 362	913 690 020	embassy.spain@mfa.gov.lv	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7899	Embajada de Libia				Metro: P�o XII (l�nea 9)  Bus: 107, 29, 70.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18f0f3216571c010VgnVCM1000000b205a0aRCRD	COMANDANTE FRANCO	AVENIDA	V	32					MADRID	MADRID	28016	NUEVA ESPA�A	CHAMARTIN	442961	4479687	40.465901050911526	-3.6728117554238167	915 635 753 / 915 631 929	915 643 986	secretaria@embajadadelibia.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
21161	Embajada de Lituania				Metro: Concha Espina (l�nea 9).  Bus: 51, 7.  Bicimad: Estaci�n 148 (calle Serrano, 210).	Asuntos Pol�ticos y Econ�micos:    Tel�fono: 917 022 117.   Asuntos Consulares:   Tel�fono: 917 022 115. Correo electr�nico: consul.es@urm.lt.	3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0dc7d448b51c010VgnVCM2000000c205a0aRCRD	PISUERGA	CALLE	V	5					MADRID	MADRID	28002	EL VISO	CHAMARTIN	442047	4477854	40.44932531380484	-3.683424907566784	917 022 116 / 917 022 118	913 104 018	amb.es@urm.lt	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7915	Embajada de Luxemburgo				Metro: Serrano (l�nea 4), N��ez de Balboa (l�neas 5, 9).  Bus: 1, 74, 19, 51, 9.  Bicimad: Estaci�n 103 (calle Ortega y Gasset, 6).  Aparcamiento: Serrano II (39) calle Serrano entre Ortega Gasset y Hermosilla.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa01f3216571c010VgnVCM1000000b205a0aRCRD	CLAUDIO COELLO	CALLE	V	78	1				MADRID	MADRID	28001	CASTELLANA	SALAMANCA	441847	4475711	40.43000619511413	-3.685587151651725	914 359 164	915 774 826	madrid.amb@mae.etat.lu	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7898	Embajada de L�bano				Metro: Serrano (l�nea 4).  Bus: 1, 19, 51, 74, 9.  Bicimad: Estaciones 105 (calle Serrano, 54), 87 (calle Ayala, 44) y 103 (calle Jos� Ortega y Gasset).  Aparcamiento: Serrano II (39) calle Serrano entre Ortega y Gasset y Hermosila.		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85e0f3216571c010VgnVCM1000000b205a0aRCRD	CLAUDIO COELLO	CALLE	V	65	1				MADRID	MADRID	28001	RECOLETOS	SALAMANCA	441790	4475523	40.428315263386644	-3.686232880384695	913 451 368	913 455 631	madrid.leb1@gmail.com	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
47049	Embajada de Macedonia				Metro: Manuel Becerra (l�neas 2, 6), Lista (l�nea 4)  Bus: 1, 74, 12, 210, 43, 56, C1, 146, 21, 53, 48, 110, 38, C2, 143, 156.  Bicimad: Estaciones 145 (calle Ortega y Gasset, 87) y 108 (calle M�rtires Concepcionistas, 2).		3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71ab7589f451c010VgnVCM1000000b205a0aRCRD	DON RAMON DE LA CRUZ	CALLE	V	107	2	B			MADRID	MADRID	28006	LISTA	SALAMANCA	443070	4475542	40.42856835724131	-3.6711545671911487	915 717 298	915 713 481	madrid@mfa.gov.mk	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
7916	Embajada de Malasia						3	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d11f3216571c010VgnVCM1000000b205a0aRCRD	MADRO&amp;Ntilde;OS	AVENIDA	V	63				BIS	MADRID	MADRID	28043	PIOVERA	HORTALEZA	446370	4478594	40.456282559716115	-3.6325036162338042	915 550 684 / 915 550 737	917 708 614	mwmadrid@kln.gov.my	/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados	 
